rung,fold,inner_fold,lambda,lambda_label,inner_train_matches,inner_valid_matches,inner_train_max_date,inner_valid_min_date,inner_val_log_loss,inner_val_rps,inner_val_accuracy,constant_columns
B0,4,3,0.029999999999999999,lam=0.03,1140,380,2024-05-19,2024-08-16,1.0826402716069496,0.2358314096645121,0.40789473684210525,0
B0,4,1,0.10000000000000001,lam=0.1,380,380,2022-05-22,2022-08-05,1.0546504846060354,0.23006925207756235,0.48421052631578948,0
B0,4,2,0.10000000000000001,lam=0.1,760,380,2023-05-28,2023-08-11,1.0537563827171668,0.23374047783933521,0.46052631578947367,0
B0,4,3,0.10000000000000001,lam=0.1,1140,380,2024-05-19,2024-08-16,1.0826402716069496,0.2358314096645121,0.40789473684210525,0
B0,4,1,0.29999999999999999,lam=0.3,380,380,2022-05-22,2022-08-05,1.0546504846060354,0.23006925207756235,0.48421052631578948,0
B0,4,2,0.29999999999999999,lam=0.3,760,380,2023-05-28,2023-08-11,1.0537563827171668,0.23374047783933521,0.46052631578947367,0
B0,4,3,0.29999999999999999,lam=0.3,1140,380,2024-05-19,2024-08-16,1.0826402716069496,0.2358314096645121,0.40789473684210525,0
B0,4,1,1,lam=1,380,380,2022-05-22,2022-08-05,1.0546504846060354,0.23006925207756235,0.48421052631578948,0
B0,4,2,1,lam=1,760,380,2023-05-28,2023-08-11,1.0537563827171668,0.23374047783933521,0.46052631578947367,0
B0,4,3,1,lam=1,1140,380,2024-05-19,2024-08-16,1.0826402716069496,0.2358314096645121,0.40789473684210525,0
B0,4,1,3,lam=3,380,380,2022-05-22,2022-08-05,1.0546504846060354,0.23006925207756235,0.48421052631578948,0
B0,4,2,3,lam=3,760,380,2023-05-28,2023-08-11,1.0537563827171668,0.23374047783933521,0.46052631578947367,0
B0,4,3,3,lam=3,1140,380,2024-05-19,2024-08-16,1.0826402716069496,0.2358314096645121,0.40789473684210525,0
B0,4,1,10,lam=10,380,380,2022-05-22,2022-08-05,1.0546504846060354,0.23006925207756235,0.48421052631578948,0
B0,4,2,10,lam=10,760,380,2023-05-28,2023-08-11,1.0537563827171668,0.23374047783933521,0.46052631578947367,0
B0,4,3,10,lam=10,1140,380,2024-05-19,2024-08-16,1.0826402716069496,0.2358314096645121,0.40789473684210525,0
B0,4,1,30,lam=30,380,380,2022-05-22,2022-08-05,1.0546504846060354,0.23006925207756235,0.48421052631578948,0
B0,4,2,30,lam=30,760,380,2023-05-28,2023-08-11,1.0537563827171668,0.23374047783933521,0.46052631578947367,0
B0,4,3,30,lam=30,1140,380,2024-05-19,2024-08-16,1.0826402716069496,0.2358314096645121,0.40789473684210525,0
B0,4,1,100,lam=100,380,380,2022-05-22,2022-08-05,1.0546504846060354,0.23006925207756235,0.48421052631578948,0
B0,4,2,100,lam=100,760,380,2023-05-28,2023-08-11,1.0537563827171668,0.23374047783933521,0.46052631578947367,0
B0,4,3,100,lam=100,1140,380,2024-05-19,2024-08-16,1.0826402716069496,0.2358314096645121,0.40789473684210525,0
B1,1,1,0.01,lam=0.01,97,93,2021-10-30,2021-10-31,6.694326242331492,0.47331558647797894,0.35483870967741937,30
B1,1,2,0.01,lam=0.01,190,95,2022-01-02,2022-01-03,2.3979017523269541,0.30433475011337019,0.47368421052631576,29
B1,1,3,0.01,lam=0.01,285,95,2022-03-18,2022-03-19,1.2334950901609956,0.25905779507345356,0.47368421052631576,29
B1,1,1,0.029999999999999999,lam=0.03,97,93,2021-10-30,2021-10-31,5.4337996123230443,0.46580644571153729,0.34408602150537637,30
B1,1,2,0.029999999999999999,lam=0.03,190,95,2022-01-02,2022-01-03,2.2694639144864159,0.30176227270795769,0.47368421052631576,29
B1,1,3,0.029999999999999999,lam=0.03,285,95,2022-03-18,2022-03-19,1.2222932010801486,0.25720384490132225,0.47368421052631576,29
B1,1,1,0.10000000000000001,lam=0.1,97,93,2021-10-30,2021-10-31,4.1922623388992202,0.46356046229386011,0.33333333333333331,30
B1,1,2,0.10000000000000001,lam=0.1,190,95,2022-01-02,2022-01-03,2.0514294042576333,0.29628387099844744,0.47368421052631576,29
B1,1,3,0.10000000000000001,lam=0.1,285,95,2022-03-18,2022-03-19,1.194981897256423,0.25250374171162865,0.47368421052631576,29
B1,1,1,0.29999999999999999,lam=0.3,97,93,2021-10-30,2021-10-31,3.264382696305113,0.45839067121190813,0.33333333333333331,30
B1,1,2,0.29999999999999999,lam=0.3,190,95,2022-01-02,2022-01-03,1.8018515200358001,0.28737671398055264,0.47368421052631576,29
B1,1,3,0.29999999999999999,lam=0.3,285,95,2022-03-18,2022-03-19,1.1536079842219249,0.2450581652838256,0.47368421052631576,29
B1,1,1,1,lam=1,97,93,2021-10-30,2021-10-31,2.5014205096781938,0.44108303328869947,0.30107526881720431,30
B1,1,2,1,lam=1,190,95,2022-01-02,2022-01-03,1.5411477165524792,0.27361186335603982,0.47368421052631576,29
B1,1,3,1,lam=1,285,95,2022-03-18,2022-03-19,1.099250211193449,0.23438087760274093,0.48421052631578948,29
B1,1,1,3,lam=3,97,93,2021-10-30,2021-10-31,2.0434321944371905,0.41054971699261189,0.30107526881720431,30
B1,1,2,3,lam=3,190,95,2022-01-02,2022-01-03,1.3610620436320819,0.2599438422386674,0.49473684210526314,29
B1,1,3,3,lam=3,285,95,2022-03-18,2022-03-19,1.0536226798748503,0.22391481635510815,0.49473684210526314,29
B1,1,1,10,lam=10,97,93,2021-10-30,2021-10-31,1.7186162521250945,0.36631936288283939,0.31182795698924731,30
B1,1,2,10,lam=10,190,95,2022-01-02,2022-01-03,1.2249734759674809,0.24712939554787572,0.48421052631578948,29
B1,1,3,10,lam=10,285,95,2022-03-18,2022-03-19,1.0169990246500806,0.21393052463589435,0.51578947368421058,29
B1,1,1,30,lam=30,97,93,2021-10-30,2021-10-31,1.5402247186280011,0.33342922316261508,0.30107526881720431,30
B1,1,2,30,lam=30,190,95,2022-01-02,2022-01-03,1.124723069088744,0.23587893132847712,0.50526315789473686,29
B1,1,3,30,lam=30,285,95,2022-03-18,2022-03-19,0.99534539529945398,0.20758579925260706,0.51578947368421058,29
B1,1,1,100,lam=100,97,93,2021-10-30,2021-10-31,1.3951530728809658,0.30791997753821837,0.25806451612903225,30
B1,1,2,100,lam=100,190,95,2022-01-02,2022-01-03,1.0392625427383961,0.22381340294377733,0.52631578947368418,29
