arm,fold,team,parameter,refits,mean_abs_change,mean_level,relative_change
goals,4,Leeds United,attack,114,0.036797891668784243,1.0615156808882387,0.03466542447869736
goals,4,Leeds United,defence,114,0.058401396673419773,1.2699704923348574,0.045986420177407464
goals,4,Leicester City,attack,114,0.0027146289312700222,0.62009004474428042,0.0043777979573749017
goals,4,Leicester City,defence,114,0.0094457405421705578,1.5997962091021309,0.005904339870558814
goals,4,Liverpool,attack,114,0.019452506796963368,1.5328869229868292,0.012690112039745353
goals,4,Liverpool,defence,114,0.017713976940986607,1.0508656232049349,0.016856557631947686
goals,4,Luton Town,attack,114,0.0060046099684484136,1.1409620578621866,0.0052627604284223202
goals,4,Luton Town,defence,114,0.011396952175852362,1.8772810669644131,0.0060709887168261785
goals,4,Manchester City,attack,114,0.021473881629999785,1.6357807883326179,0.013127603517026579
goals,4,Manchester City,defence,114,0.015891869115178009,0.75735111385487908,0.020983489460112092
goals,4,Manchester Utd,attack,114,0.019629074587325792,1.2912789927495423,0.015201265332698761
goals,4,Manchester Utd,defence,114,0.015757066627047088,1.1215863029459106,0.014048911426307768
goals,4,Newcastle,attack,114,0.017015942698376876,1.2794508592368523,0.013299410896113893
goals,4,Newcastle,defence,114,0.017743182042150498,1.0614204808343974,0.016716449665831145
goals,4,Norwich City,attack,114,0.0024108780360255991,0.4740253361650909,0.0050859687280216427
goals,4,Norwich City,defence,114,0.011588448438817216,1.9300955435108407,0.0060040802009924581
goals,4,Nottingham,attack,114,0.020024133852033523,1.0039924433906806,0.019944506538722612
goals,4,Nottingham,defence,114,0.014671703339588761,1.095203873102589,0.013396321634642763
goals,4,Sheffield United,attack,114,0.004483160276091502,0.77453950491698675,0.0057881621887988736
goals,4,Sheffield United,defence,114,0.014109094943582319,2.1849207377775244,0.0064574859397114439
goals,4,Southampton,attack,114,0.0026353504969885456,0.55054266283940001,0.0047868233923904083
goals,4,Southampton,defence,114,0.0098874120380595711,1.7609070178677191,0.0056149540763556216
goals,4,Tottenham,attack,114,0.016341939363831347,1.14616508914349,0.01425792804075319
goals,4,Tottenham,defence,114,0.02042006596128091,1.2645947242213216,0.016147517912392554
goals,4,Watford,attack,114,0.0031884773976920094,0.59684556977157788,0.0053422150706627335
goals,4,Watford,defence,114,0.011359357421151538,1.7630736524846566,0.0064429284648109125
goals,4,West Ham,attack,114,0.017628377630816275,1.0043196332312614,0.017552557022209529
goals,4,West Ham,defence,114,0.020250196024994761,1.3824853036389875,0.0146476754376282
goals,4,Wolves,attack,114,0.013893188140801711,0.76774185248145699,0.018096171383514967
goals,4,Wolves,defence,114,0.02109269683651244,1.3765322049997224,0.015323068185329303
sot,4,Arsenal,attack,114,0.011845404636342465,1.2556439187881205,0.0094337291481290386
sot,4,Arsenal,defence,114,0.02587495734866101,2.1498030816120726,0.012035966256620192
sot,4,Aston Villa,attack,114,0.010284427500556175,1.1381268057616745,0.0090362756140107553
sot,4,Aston Villa,defence,114,0.03222155069431127,3.6181676290421563,0.0089054886334388374
sot,4,Bournemouth,attack,114,0.010608771762234742,1.2550233215570985,0.0084530475091670124
sot,4,Bournemouth,defence,114,0.042914067171991539,3.7639863551980604,0.011401228145454689
sot,4,Brentford,attack,114,0.010133476214513867,1.1071368025394686,0.0091528672800601056
sot,4,Brentford,defence,114,0.037853228191874484,3.7236971964981662,0.010165495794736575
sot,4,Brighton,attack,114,0.0098019052919093141,1.2167456878222898,0.0080558372961671166
sot,4,Brighton,defence,114,0.033038229782183758,3.367637318363347,0.009810507088168316
sot,4,Burnley,attack,114,0.015000882762347669,0.80903018674456084,0.018541808461695848
sot,4,Burnley,defence,114,0.076274471019324733,4.8136676137741654,0.015845396304694497
sot,4,Chelsea,attack,114,0.010569504955536759,1.2623752327724065,0.0083727125510250997
sot,4,Chelsea,defence,114,0.035774992959427723,3.2983159789932048,0.010846441998667413
sot,4,Crystal Palace,attack,114,0.011102244246558382,1.0700135857993653,0.010375797460799835
sot,4,Crystal Palace,defence,114,0.035365996457800655,3.4268191536846935,0.010320356829969653
sot,4,Everton,attack,114,0.0089188733494968541,0.93626278261504281,0.0095260364025000124
sot,4,Everton,defence,114,0.033412446724117771,3.5888839982369896,0.009309982362353135
sot,4,Fulham,attack,114,0.0086558971619139762,1.0149941363490642,0.0085280267657991144
sot,4,Fulham,defence,114,0.028661689247615117,3.4967623075552656,0.0081966364101121059
sot,4,Ipswich Town,attack,114,0.0023464287720347341,0.84128493648135205,0.0027891011359939466
sot,4,Ipswich Town,defence,114,0.017777428049407452,4.8238710157154392,0.0036853033573019038
sot,4,Leeds United,attack,114,0.017484455688119783,0.99945389185069688,0.017494009309167505
sot,4,Leeds United,defence,114,0.090691823459681506,3.3864480521341083,0.026780810472650941
sot,4,Leicester City,attack,114,0.0018966843429964429,0.70153404318687917,0.002703624095532584
sot,4,Leicester City,defence,114,0.016913571265869197,4.6000312921781168,0.0036768383064326097
sot,4,Liverpool,attack,114,0.010629013156861093,1.2843963343507327,0.0082754932201158145
sot,4,Liverpool,defence,114,0.037269690062068511,3.3449992128701105,0.011141912954320246
sot,4,Luton Town,attack,114,0.0028460724447765752,1.0104479076492252,0.002816644404161192
sot,4,Luton Town,defence,114,0.018124128055726808,5.2438834356119219,0.0034562415961886953
sot,4,Manchester City,attack,114,0.0090353562917045854,1.3766680369829978,0.0065632062697596966
sot,4,Manchester City,defence,114,0.028870592040036166,2.8383925518391346,0.010171458497285544
sot,4,Manchester Utd,attack,114,0.012320998151945381,1.357930728510421,0.0090733627962457791
sot,4,Manchester Utd,defence,114,0.029925399594689584,3.2900584738998728,0.0090957044782299847
sot,4,Newcastle,attack,114,0.010320024584024503,1.2000454894339909,0.0085996944906580226
sot,4,Newcastle,defence,114,0.037871424486708667,3.5692948405486469,0.010610337945880463
sot,4,Norwich City,attack,114,0.0022385279514264178,0.69372611473630474,0.0032268180538040066
sot,4,Norwich City,defence,114,0.019643278480575496,5.6650029936650297,0.0034674789232312627
sot,4,Nottingham,attack,114,0.0099533964973687102,1.0378124687025616,0.00959074668838014
sot,4,Nottingham,defence,114,0.034621239999370258,3.7485951461721658,0.0092357906493912342
sot,4,Sheffield United,attack,114,0.0030257919036908456,0.92946080113764529,0.0032554271250463973
sot,4,Sheffield United,defence,114,0.0208422612375385,5.957060591716524,0.0034987492432963173
sot,4,Southampton,attack,114,0.0019637363156697093,0.71581639571891098,0.0027433519648533385
sot,4,Southampton,defence,114,0.019718262252114583,5.6406250357202072,0.0034957583826695391
sot,4,Tottenham,attack,114,0.010505287262233695,1.0249916182322598,0.010249144554324767
sot,4,Tottenham,defence,114,0.035030743359390611,3.8184379380424502,0.0091741031091235638
sot,4,Watford,attack,114,0.0024624331248036093,0.73127436026767179,0.0033673177381773282
sot,4,Watford,defence,114,0.017251498276044261,4.6529806654697783,0.003707623030559595
sot,4,West Ham,attack,114,0.0096132858841091965,0.9210586795234047,0.010437213282744943
sot,4,West Ham,defence,114,0.031746824831696024,4.3600965804460445,0.0072812205523319568
sot,4,Wolves,attack,114,0.0085539936931953286,0.90432749846583937,0.0094589556412990709
sot,4,Wolves,defence,114,0.038307070015664857,3.786761359916285,0.010116050729035569
goals,4,Sunderland,attack,112,0.032246804180306475,0.93690269667417014,0.034418519975208332
goals,4,Sunderland,defence,112,0.027758411814798281,0.86502415060503335,0.032089753558190152
sot,4,Sunderland,attack,112,0.016205945290497216,0.82306758517653356,0.019689689622537285
sot,4,Sunderland,defence,112,0.060950106514594073,3.7297782881783306,0.016341482470359613
