match_id,home_finishing_last5,home_sot_window,home_match_number,away_finishing_last5,away_sot_window,away_match_number,rel_finishing_diff,rel_sot_window_diff,home_finishing_available,away_finishing_available,rel_finishing_available,c_used
184,0.32991377172185732,-0.40000000000000002,20,0.65469820102650045,-1.3999999999999999,20,-0.32478442930464313,0.99999999999999989,True,True,True,0.32478442930464319
185,-0.89060359794699917,-2.7999999999999998,18,0.041034739337712844,4.7999999999999998,18,-0.93163833728471201,-7.5999999999999996,True,True,True,0.32478442930464319
186,-0.54017245655628554,-0.80000000000000004,19,0.44956885860928636,-2,19,-0.98974131516557184,1.2,True,True,True,0.32478442930464319
187,-0.049568858609286393,2,21,-0.63418083135764414,3.7999999999999998,20,0.58461197274835774,-1.7999999999999998,True,True,True,0.32478442930464319
188,-0.41538802725164226,-1.8,18,0.58974131516557182,-1.2,19,-1.0051293424172141,-0.60000000000000009,True,True,True,0.32478442930464319
189,-0.83077605450328451,-3.6000000000000001,19,-0.080344913112570859,-1.6000000000000001,17,-0.75043114139071365,-2,True,True,True,0.32478442930464319
190,0.87008622827814275,0.40000000000000002,19,0.38461197274835773,-1.8,19,0.48547425552978501,2.2000000000000002,True,True,True,0.32478442930464319
191,0.18461197274835772,-1.8,20,-0.13504311413907139,-0.20000000000000001,20,0.31965508688742911,-1.6000000000000001,True,True,True,0.32478442930464319
192,0.58974131516557182,-1.2,21,-1.7606898262251416,-3.2000000000000002,20,2.3504311413907133,2,True,True,True,0.32478442930464319
193,0.65982754344371464,-0.80000000000000004,20,0.20000000000000001,0,21,0.45982754344371463,-0.80000000000000004,True,True,True,0.32478442930464319
194,0.12478442930464317,-1,20,0.85982754344371459,-0.80000000000000004,20,-0.73504311413907142,-0.19999999999999996,True,True,True,0.32478442930464319
195,1.9008622827814274,4,22,-0.18461197274835772,1.8,22,2.0854742555297854,2.2000000000000002,True,True,True,0.32478442930464319
196,-1.3453017989734997,-1.3999999999999999,20,-0.56068982622514185,-3.2000000000000002,19,-0.78461197274835781,1.8000000000000003,True,True,True,0.32478442930464319
197,-1.8205173696688566,-2.3999999999999999,21,-0.41538802725164226,-1.8,19,-1.4051293424172142,-0.59999999999999987,True,True,True,0.32478442930464319
198,0.38974131516557181,-1.2,20,0.65469820102650045,-1.3999999999999999,21,-0.26495688586092864,0.19999999999999996,True,True,True,0.32478442930464319
199,-0.57435328791392959,3,21,-0.80000000000000004,0,21,0.22564671208607046,3,True,True,True,0.32478442930464319
200,0.98974131516557184,-1.2,22,-0.82564671208607043,-3,20,1.8153880272516423,1.8,True,True,True,0.32478442930464319
201,0.46495688586092865,-0.20000000000000001,21,0.39487065758278594,-0.59999999999999998,23,0.070086228278142704,0.39999999999999997,True,True,True,0.32478442930464319
202,-0.62564671208607048,-3,22,0.91965508688742914,-1.6000000000000001,21,-1.5453017989734996,-1.3999999999999999,True,True,True,0.32478442930464319
203,0.32991377172185732,-0.40000000000000002,19,-0.22392214652321596,5,19,0.55383591824507328,-5.4000000000000004,True,True,True,0.32478442930464319
204,-0.49060359794699904,-2.7999999999999998,20,-1.2906035979469994,-2.7999999999999998,22,0.80000000000000038,0,True,True,True,0.32478442930464319
205,-0.75556048380792773,-2.6000000000000001,23,1.0546982010265005,-1.3999999999999999,21,-1.8102586848344282,-1.2000000000000002,True,True,True,0.32478442930464319
206,-0.47008622827814273,-0.40000000000000002,20,-0.3350431141390714,-0.20000000000000001,21,-0.13504311413907133,-0.20000000000000001,True,True,True,0.32478442930464319
207,-0.4307760545032846,-3.6000000000000001,21,-1.0906035979469992,-2.7999999999999998,21,0.65982754344371464,-0.80000000000000027,True,True,True,0.32478442930464319
208,1.314525744470215,-2.2000000000000002,22,0.73504311413907142,0.20000000000000001,23,0.57948263033114356,-2.4000000000000004,True,True,True,0.32478442930464319
209,0.5948706575827859,-0.59999999999999998,22,1.1555604838079276,2.6000000000000001,23,-0.56068982622514174,-3.2000000000000002,True,True,True,0.32478442930464319
210,1.1008622827814272,4,21,-0.090603597946999126,-2.7999999999999998,18,1.1914658807284262,6.7999999999999998,True,True,True,0.32478442930464319
211,0.32991377172185732,-0.40000000000000002,24,-0.62392214652321587,5,20,0.95383591824507319,-5.4000000000000004,True,True,True,0.32478442930464319
212,-0.0051293424172141056,-0.59999999999999998,22,-0.62905148894043017,4.4000000000000004,22,0.62392214652321609,-5,True,True,True,0.32478442930464319
213,0.45469820102650044,-1.3999999999999999,20,0.53504311413907135,0.20000000000000001,22,-0.080344913112570915,-1.5999999999999999,True,True,True,0.32478442930464319
214,0.10426705963578686,-3.3999999999999999,19,-1.4051293424172142,-0.59999999999999998,21,1.5093964020530011,-2.7999999999999998,True,True,True,0.32478442930464319
215,0.30426705963578682,-3.3999999999999999,20,1.1247844293046432,-1,23,-0.82051736966885636,-2.3999999999999999,True,True,True,0.32478442930464319
